"KEY","CODE","DESCRIPTION","TABLE_NAME","TEXT","TITLE",
"phlebotomyTrolleys","Pr_40_50_53_62","","Pr Products","phlebotomy trolleys","Phlebotomy trolleys",
"procedureTrolleys","Pr_40_50_53_66","","Pr Products","procedure trolleys","Procedure trolleys",
"soiledLinenTrolleys","Pr_40_50_53_81","","Pr Products","soiled linen trolleys","Soiled linen trolleys",
"softFurnishings","Pr_40_50_81","","Pr Products","soft furnishings","Soft furnishings",
"beanbags","Pr_40_50_81_06","","Pr Products","beanbags","Beanbags",
"blankets","Pr_40_50_81_07","","Pr Products","blankets","Blankets",
"bolsters","Pr_40_50_81_09","","Pr Products","bolsters","Bolsters",
"cushions","Pr_40_50_81_20","","Pr Products","cushions","Cushions",
"duvets","Pr_40_50_81_25","","Pr Products","duvets","Duvets",
"flannels","Pr_40_50_81_29","","Pr Products","flannels","Flannels",
"napkins","Pr_40_50_81_56","","Pr Products","napkins","Napkins",
"pillows","Pr_40_50_81_62","","Pr Products","pillows","Pillows",
"placemats","Pr_40_50_81_63","","Pr Products","placemats","Placemats",
"rugs","Pr_40_50_81_73","","Pr Products","rugs","Rugs",
"runners","Pr_40_50_81_74","","Pr Products","runners","Runners",
"sheets","Pr_40_50_81_77","","Pr Products","sheets","Sheets",
"swags","Pr_40_50_81_86","","Pr Products","swags","Swags",
"tablecloths","Pr_40_50_81_87","","Pr Products","tablecloths","Tablecloths",
"towels","Pr_40_50_81_90","","Pr Products","towels","Towels",
"trimmings","Pr_40_50_81_91","","Pr Products","trimmings","Trimmings",
"valances","Pr_40_50_81_94","","Pr Products","valances","Valances",
"sportsFurnishings","Pr_40_50_83","","Pr Products","sports furnishings","Sports furnishings",
"balancingEquipment","Pr_40_50_83_06","","Pr Products","balancing equipment","Balancing equipment",
"cricketWicketStumpBoxes","Pr_40_50_83_19","","Pr Products","cricket wicket stump boxes","Cricket wicket stump boxes",
"cycleRamps","Pr_40_50_83_20","","Pr Products","cycle ramps","Cycle ramps",
"equestrianRidingEquipment","Pr_40_50_83_28","","Pr Products","equestrian riding equipment","Equestrian riding equipment",
"fencingPistes","Pr_40_50_83_29","","Pr Products","fencing pistes","Fencing pistes",
"jumpingEquipment","Pr_40_50_83_44","","Pr Products","jumping equipment","Jumping equipment",
"standsAndHolders","Pr_40_50_84","","Pr Products","stands and holders","Stands and holders",
"bowlStands","Pr_40_50_84_09","","Pr Products","bowl stands","Bowl stands",
"bucketHolders","Pr_40_50_84_10","","Pr Products","bucket holders","Bucket holders",
"copyholders","Pr_40_50_84_20","","Pr Products","copyholders","Copyholders",
"displayBannerStands","Pr_40_50_84_23","","Pr Products","display banner stands","Display banner stands",
"exhibitStands","Pr_40_50_84_28","","Pr Products","exhibit stands","Exhibit stands",
"infusionStands","Pr_40_50_84_42","","Pr Products","infusion stands","Infusion stands",
"magazineRacks","Pr_40_50_84_50","","Pr Products","magazine racks","Magazine racks",
"medicalEquipmentStands","Pr_40_50_84_51","","Pr Products","medical equipment stands","Medical equipment stands",
"newspaperStands","Pr_40_50_84_56","","Pr Products","newspaper stands","Newspaper stands",
"noticeStands","Pr_40_50_84_57","","Pr Products","notice stands","Notice stands",
"printStands","Pr_40_50_84_66","","Pr Products","print stands","Print stands",
"umbrellaStands","Pr_40_50_84_92","","Pr Products","umbrella stands","Umbrella stands",
"swimmingPoolFurnishings","Pr_40_50_86","","Pr Products","swimming pool furnishings","Swimming pool furnishings",
"laneRopeStorageBags","Pr_40_50_86_46","","Pr Products","lane rope storage bags","Lane rope storage bags",
"portableDomesticDivingBoards","Pr_40_50_86_62","","Pr Products","portable domestic diving boards","Portable domestic diving boards",
"portableStartingPlatforms","Pr_40_50_86_64","","Pr Products","portable starting platforms","Portable starting platforms",
"privateUsePoolCovers","Pr_40_50_86_66","","Pr Products","private use pool covers","Private use pool covers",
"publicUsePoolCovers","Pr_40_50_86_68","","Pr Products","public use pool covers","Public use pool covers",
"trolleys","Pr_40_50_90","","Pr Products","trolleys","Trolleys",
"bookTrolleys","Pr_40_50_90_08","","Pr Products","book trolleys","Book trolleys",
"computerTrolleys","Pr_40_50_90_15","","Pr Products","computer trolleys","Computer trolleys",
"fireTrolleys","Pr_40_50_90_30","","Pr Products","fire trolleys","Fire trolleys",
"foodPreparationTrolleys","Pr_40_50_90_31","","Pr Products","food preparation trolleys","Food preparation trolleys",
"foodServiceTrolleys","Pr_40_50_90_32","","Pr Products","food service trolleys","Food service trolleys",
"furnitureTrolleys","Pr_40_50_90_33","","Pr Products","furniture trolleys","Furniture trolleys",
"laundryTrolleys","Pr_40_50_90_46","","Pr Products","laundry trolleys","Laundry trolleys",
"laundryBagTrolleys","Pr_40_50_90_47","","Pr Products","laundry bag trolleys","Laundry bag trolleys",
"luggageTrolleys","Pr_40_50_90_49","","Pr Products","luggage trolleys","Luggage trolleys",
"mailroomTrolleys","Pr_40_50_90_52","","Pr Products","mailroom trolleys","Mailroom trolleys",
"poolLaneRopeStorageTrolleys","Pr_40_50_90_64","","Pr Products","pool lane rope storage trolleys","Pool lane rope storage trolleys",
"relayBreakDetectorStorageTrolleys","Pr_40_50_90_72","","Pr Products","relay break detector storage trolleys","Relay break detector storage trolleys",
"shoppingTrolleys","Pr_40_50_90_76","","Pr Products","shopping trolleys","Shopping trolleys",
"spaTreatmentTrolleys","Pr_40_50_90_82","","Pr Products","spa treatment trolleys","Spa treatment trolleys",
"tableStorageTrolleys","Pr_40_50_90_87","","Pr Products","table storage trolleys","Table storage trolleys",
"touchpadStorageTrolleys","Pr_40_50_90_88","","Pr Products","touchpad storage trolleys","Touchpad storage trolleys",
"wheels","Pr_40_50_96","","Pr Products","wheels","Wheels",
"castors","Pr_40_50_96_11","","Pr Products","castors","Castors",
"equipment","Pr_40_70","","Pr Products","equipment","Equipment",
"cleaningEquipment","Pr_40_70_13","","Pr Products","cleaning equipment","Cleaning equipment",
"machinePartsCleaningWasherUnits","Pr_40_70_13_50","","Pr Products","machine parts cleaning washer units","Machine parts cleaning washer units",
"oilSpillageCleaningUnits","Pr_40_70_13_58","","Pr Products","oil spillage cleaning units","Oil spillage cleaning units",
"orbitalTankCleaners","Pr_40_70_13_60","","Pr Products","orbital tank cleaners","Orbital tank cleaners",
"roboticCleaningUnits","Pr_40_70_13_72","","Pr Products","robotic cleaning units","Robotic cleaning units",
"coldWaterSupplySources","Pr_40_70_15","","Pr Products","cold water supply sources","Cold water supply sources",
"drinkingFountains","Pr_40_70_15_24","","Pr Products","drinking fountains","Drinking fountains",
"waterCoolers","Pr_40_70_15_96","","Pr Products","water coolers","Water coolers",
"commercialCookingEquipment","Pr_40_70_17","","Pr Products","commercial cooking equipment","Commercial cooking equipment",
"commercialConveyorToasters","Pr_40_70_17_16","","Pr Products","commercial conveyor toasters","Commercial conveyor toasters",
"commercialElectricBoilingPans","Pr_40_70_17_18","","Pr Products","commercial electric boiling pans","Commercial electric boiling pans",
"commercialElectricBoilingTables","Pr_40_70_17_19","","Pr Products","commercial electric boiling tables","Commercial electric boiling tables",
"commercialElectricBrattPans","Pr_40_70_17_20","","Pr Products","commercial electric bratt pans","Commercial electric bratt pans",
"commercialElectricCookingRanges","Pr_40_70_17_21","","Pr Products","commercial electric cooking ranges","Commercial electric cooking ranges",
"commercialElectricDeepFatFryers","Pr_40_70_17_22","","Pr Products","commercial electric deep fat fryers","Commercial electric deep fat fryers",
"commercialElectricGriddles","Pr_40_70_17_24","","Pr Products","commercial electric griddles","Commercial electric griddles",
"commercialElectricGrills","Pr_40_70_17_25","","Pr Products","commercial electric grills","Commercial electric grills",
"electricOvens","Pr_40_70_17_27","","Pr Products","electric ovens","Electric ovens",
"commercialElectricSteamingOvens","Pr_40_70_17_28","","Pr Products","commercial electric steaming ovens","Commercial electric steaming ovens",
"commercialGasBoilingPans","Pr_40_70_17_33","","Pr Products","commercial gas boiling pans","Commercial gas boiling pans",
"commercialGasBoilingTables","Pr_40_70_17_34","","Pr Products","commercial gas boiling tables","Commercial gas boiling tables",
"commercialGasBrattPans","Pr_40_70_17_35","","Pr Products","commercial gas bratt pans","Commercial gas bratt pans",
"commercialGasCookingRanges","Pr_40_70_17_36","","Pr Products","commercial gas cooking ranges","Commercial gas cooking ranges",
"commercialGasDeepFatFryers","Pr_40_70_17_37","","Pr Products","commercial gas deep fat fryers","Commercial gas deep fat fryers",
"commercialGasGriddles","Pr_40_70_17_39","","Pr Products","commercial gas griddles","Commercial gas griddles",
"commercialGasGrills","Pr_40_70_17_40","","Pr Products","commercial gas grills","Commercial gas grills",
"gasOvens","Pr_40_70_17_41","","Pr Products","gas ovens","Gas ovens",
"commercialGasSteamingOvens","Pr_40_70_17_42","","Pr Products","commercial gas steaming ovens","Commercial gas steaming ovens",
"commercialGeneralPurposeElectricOvens","Pr_40_70_17_43","","Pr Products","commercial general-purpose electric ovens","Commercial general-purpose electric ovens",
"commercialGeneralPurposeGasOvens","Pr_40_70_17_44","","Pr Products","commercial general-purpose gas ovens","Commercial general-purpose gas ovens",
"commercialMicrowaveOvens","Pr_40_70_17_52","","Pr Products","commercial microwave ovens","Commercial microwave ovens",
"commercialSlotToasters","Pr_40_70_17_79","","Pr Products","commercial slot toasters","Commercial slot toasters",
"crematoriumAndMedicalWasteDisposalEquipment","Pr_40_70_18","","Pr Products","crematorium and medical waste disposal equipment","Crematorium and medical waste disposal equipment",
"ashesSeparators","Pr_40_70_18_04","","Pr Products","ashes separators","Ashes separators",
"cremators","Pr_40_70_18_15","","Pr Products","cremators","Cremators",
"cremulators","Pr_40_70_18_17","","Pr Products","cremulators","Cremulators",
"dishwashers","Pr_40_70_21","","Pr Products","dishwashers","Dishwashers",
"commercialPassThroughDishwashers","Pr_40_70_21_12","","Pr Products","commercial pass-through dishwashers","Commercial pass-through dishwashers",
"commercialUnderCounterDishwashers","Pr_40_70_21_14","","Pr Products","commercial under-counter dishwashers","Commercial under-counter dishwashers",
"conveyorDishwashers","Pr_40_70_21_16","","Pr Products","conveyor dishwashers","Conveyor dishwashers",
"dishAndUtensilWashers","Pr_40_70_21_22","","Pr Products","dish and utensil washers","Dish and utensil washers",
"domesticDishwashers","Pr_40_70_21_24","","Pr Products","domestic dishwashers","Domestic dishwashers",
"flightDishwashers","Pr_40_70_21_30","","Pr Products","flight dishwashers","Flight dishwashers",
"dispensersAndAcceptanceUnits","Pr_40_70_22","","Pr Products","dispensers and acceptance units","Dispensers and acceptance units",
"automatedTellerMachines","Pr_40_70_22_05","","Pr Products","automated teller machines","Automated teller machines",
"barrierParkingControlUnits","Pr_40_70_22_06","","Pr Products","barrier parking control units","Barrier parking control units",
"cashDispensers","Pr_40_70_22_11","","Pr Products","cash dispensers","Cash dispensers",
"coldDrinkDispensers","Pr_40_70_22_15","","Pr Products","cold drink dispensers","Cold drink dispensers",
"collectionBoxes","Pr_40_70_22_16","","Pr Products","collection boxes","Collection boxes",
"condomDispensers","Pr_40_70_22_17","","Pr Products","condom dispensers","Condom dispensers",
"commercialPlateDispensers","Pr_40_70_22_18","","Pr Products","commercial plate dispensers","Commercial plate dispensers",
"couchRollHolders","Pr_40_70_22_21","","Pr Products","couch roll holders","Couch roll holders",
"disposableApronDispensers","Pr_40_70_22_22","","Pr Products","disposable apron dispensers","Disposable apron dispensers",
"disposableGloveDispensers","Pr_40_70_22_23","","Pr Products","disposable glove dispensers","Disposable glove dispensers",
"donationBoxes","Pr_40_70_22_24","","Pr Products","donation boxes","Donation boxes",
"driveByCashPaymentUnits","Pr_40_70_22_25","","Pr Products","drive-by cash payment units","Drive-by cash payment units",
"fabricRollerTowelCabinets","Pr_40_70_22_28","","Pr Products","fabric roller towel cabinets","Fabric roller towel cabinets",
"facialTissueDispensers","Pr_40_70_22_29","","Pr Products","facial tissue dispensers","Facial tissue dispensers",
"foodWasteDisposalUnits","Pr_40_70_22_31","","Pr Products","food waste disposal units","Food waste disposal units",
"handSanitizerDispensers","Pr_40_70_22_35","","Pr Products","hand sanitizer dispensers","Hand sanitizer dispensers",
"handCleaningGelDispensers","Pr_40_70_22_36","","Pr Products","hand cleaning gel dispensers","Hand cleaning gel dispensers",
"hotDrinkDispensers","Pr_40_70_22_37","","Pr Products","hot drink dispensers","Hot drink dispensers",
"hotFoodDispensers","Pr_40_70_22_38","","Pr Products","hot food dispensers","Hot food dispensers",
"leafletDispensers","Pr_40_70_22_47","","Pr Products","leaflet dispensers","Leaflet dispensers",
"multiFunctionDispensers","Pr_40_70_22_52","","Pr Products","multi-function dispensers","Multi-function dispensers",
"newspaperDispensers","Pr_40_70_22_56","","Pr Products","newspaper dispensers","Newspaper dispensers",
"packagedGoodsDispensers","Pr_40_70_22_60","","Pr Products","packaged goods dispensers","Packaged goods dispensers",
"paperRollDispensers","Pr_40_70_22_61","","Pr Products","paper roll dispensers","Paper roll dispensers",
"paperTowelDispensers","Pr_40_70_22_62","","Pr Products","paper towel dispensers","Paper towel dispensers",
"parkingMeters","Pr_40_70_22_63","","Pr Products","parking meters","Parking meters",
"payAndDisplayUnits","Pr_40_70_22_64","","Pr Products","pay and display units","Pay and display units",
"refreshmentDispensers","Pr_40_70_22_71","","Pr Products","refreshment dispensers","Refreshment dispensers",
"sanitaryTowelDispensers","Pr_40_70_22_75","","Pr Products","sanitary towel dispensers","Sanitary towel dispensers",
"shavingProductDispensers","Pr_40_70_22_77","","Pr Products","shaving product dispensers","Shaving product dispensers",
"snackDispensers","Pr_40_70_22_80","","Pr Products","snack dispensers","Snack dispensers",
"soapDispensers","Pr_40_70_22_81","","Pr Products","soap dispensers","Soap dispensers",
"surfaceWipeDispensers","Pr_40_70_22_85","","Pr Products","surface wipe dispensers","Surface wipe dispensers",
"sweetsDispensers","Pr_40_70_22_86","","Pr Products","sweets dispensers","Sweets dispensers",
"ticketDispensers","Pr_40_70_22_88","","Pr Products","ticket dispensers","Ticket dispensers",
"toiletPaperDispensers","Pr_40_70_22_90","","Pr Products","toilet paper dispensers","Toilet paper dispensers",
"toolDispensers","Pr_40_70_22_92","","Pr Products","tool dispensers","Tool dispensers",
"commercialDisplayAndServiceCateringProducts","Pr_40_70_23","","Pr Products","commercial display and service catering products","Commercial display and service catering products",
"buffetCounters","Pr_40_70_23_10","","Pr Products","buffet counters","Buffet counters",
"commercialElectricBainsMarie","Pr_40_70_23_15","","Pr Products","commercial electric bains-marie","Commercial electric bains-marie",
"crockery","Pr_40_70_23_18","","Pr Products","crockery","Crockery",
"cutlery","Pr_40_70_23_20","","Pr Products","cutlery","Cutlery",
"drinkChillers","Pr_40_70_23_24","","Pr Products","drink chillers","Drink chillers",
"espressoMachines","Pr_40_70_23_27","","Pr Products","espresso machines","Espresso machines",
"foodDisplayUnits","Pr_40_70_23_31","","Pr Products","food display units","Food display units",
"foodSneezeGuards","Pr_40_70_23_33","","Pr Products","food sneeze guards","Food sneeze guards",
"gasBainsMarie","Pr_40_70_23_35","","Pr Products","gas bains-marie","Gas bains-marie",
"glassware","Pr_40_70_23_36","","Pr Products","glassware","Glassware",
"icemakers","Pr_40_70_23_40","","Pr Products","icemakers","Icemakers",
"instantBoilingAndColdWaterTaps","Pr_40_70_23_42","","Pr Products","instant boiling and cold water taps","Instant boiling and cold water taps",
"mobileGasBainsMarie","Pr_40_70_23_52","","Pr Products","mobile gas bains-marie","Mobile gas bains-marie",
"mobileElectricBainsMarie","Pr_40_70_23_53","","Pr Products","mobile electric bains-marie","Mobile electric bains-marie",
"mobilePlainTopHotCupboards","Pr_40_70_23_54","","Pr Products","mobile plain top hot cupboards","Mobile plain top hot cupboards",
"serveware","Pr_40_70_23_79","","Pr Products","serveware","Serveware",
"staticPlainTopHotCupboards","Pr_40_70_23_84","","Pr Products","static plain top hot cupboards","Static plain top hot cupboards",
"sushiTrains","Pr_40_70_23_86","","Pr Products","sushi trains","Sushi trains",
